Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF ;Stem diameter at flowering;Plant height at flowering;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Stem colour;Petiole main veins colour;Darker axillae;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Trichomes length;Trichomes density leaf edge flat area;Trichomes density leaf edge secondary veins;Trichomes density leaf center flat area;Trichomes density leaf center secondary veins;Trichomes density edge average;Trichomes density center average;Trichomes density nonvein average;Trichomes density vein average;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Phyllaries diameter;Phyllaries length;Phyllaries width;Phyllaries LW ratio;Flowerhead to phyllaries diameter ratio;Disk to phyllaries diameter ratio;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
ANN1279;ANN1279;64;0,62745098;102;NA;NA;NA;NA;52;54;18;60;20,31057318;3,687;41,299;11,20109986;NA;NA;NA;NA;NA;NA;NA;2;4;1;515,0543;9964,3672;91,44;113,284;134,62;151,13;157,6819;1,391916776;2,449861224;47;29;92;36;38;64;69,5;32,5;1,3341;1,4722;1,7508;0,1105;0,1406;0,3233;0,3232;0,6219;0,6162;0,7787;0,9059;1,1883;0,4268;155,986;0,458060339;0,319644071;0,222295591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1280;ANN1280;72;0,734693878;98;NA;NA;NA;NA;64;50;18;47;17,91214564;4,18;40,772;9,754852586;NA;NA;NA;NA;NA;NA;NA;0;3;0;512,5759;9839,1416;72,39;95,25;176,784;185,42;187,4506;1,967985302;3,432440816;93;33;126;50;63;88;109,5;41,5;1,9467;2,4421;2,5536;0,1003;0,2338;0,2936;0,3004;0,5987;0,2442;0,3771;0,5511;0,7672;0,7873;140,41;0,450708639;0,312328182;0,236963179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1281;ANN1281;71;0,724489796;98;NA;NA;NA;NA;67;52;16;71;39,82732994;3,88;41,027;10,57488375;NA;NA;NA;NA;NA;NA;NA;1;3;1;324,3204;3126,4454;30,734;52,832;108,458;111,252;118,8758;2,250071926;2,821053061;161;57;154;53;109;103,5;157,5;55;2,1058;3,5289;3,5725;0,1495;0,3201;0,2796;0,594;0,7392;0,2059;0,2419;0,6383;0,9184;0,8571;178,176;0,454045438;0,331234285;0,214720277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1282;ANN1282;60;0,618556701;97;NA;NA;NA;NA;57;43;20;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1283;ANN1283;65;0,619047619;105;NA;NA;NA;NA;55;47;19;64;12,45278701;2,968;40,813;13,75173645;NA;NA;NA;NA;NA;NA;NA;0;2;1;357,7177;5829,1496;54,102;68,58;115,57;135,89;136,565;1,991324001;2,535502041;36;33;37;15;34,5;26;36,5;24;1,9815;2,1362;2,3259;0,0959;0,2411;0,3553;0,3959;0,6884;0,7191;0,861;0,9275;2,1573;0,4058;166,753;0,458630429;0,322321038;0,219048533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1284;ANN1284;71;0,76344086;93;NA;NA;NA;NA;51;45;23;57;23,65421101;4,157;41,407;9,960733564;NA;NA;NA;NA;NA;NA;NA;4;4;1;407,9872;8295,5318;72,898;86,106;139,954;144,526;152,4808;1,770849883;3,333061224;40;18;36;29;29;32,5;38;23,5;1,6785;1,9199;1,9204;0,0869;0,1963;0,3797;0,4076;0,7059;0,7887;0,896;0,9014;1,9649;0,3761;153,785;0,425971324;0,322131547;0,251897129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1285;ANN1285;87;0,813084112;107;NA;NA;NA;NA;52;50;9;85;19,07074196;3,912;43,269;11,06054697;NA;NA;NA;NA;NA;NA;NA;1;4;1;609,531;13111,1351;87,884;119,888;180,594;208,534;212,973;1,776433004;3,108514286;67;44;68;21;55,5;44,5;67,5;32,5;1,7394;2,0549;2,1452;0,1225;0,2217;0,2748;0,355;0,6708;0,422;0,6081;0,7004;0,9886;0,532;135,93;0,467505334;0,324946664;0,207548003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1286;ANN1286;65;0,755813953;86;130;61,2;NA;NA;67;49;19,5;63;18,19843901;3,56;43,31;12,16447497;NA;NA;NA;NA;NA;NA;NA;3;3;1;489,8554;8817,1437;82,042;102,87;125,73;153,924;165,1097;1,605032565;3,790163265;70,5;34,5;67,5;54,5;52,5;61;69;44,5;1,4963;1,5325;1,9878;0,1199;0,1704;0,3036;0,3828;0,6646;0,605;0,7991;0,8097;1,2621;0,39;142,013;0,465619345;0,32917409;0,205206566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1287;ANN1287;NA;NA;90;NA;NA;NA;NA;47;41;12,7;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1288;ANN1288;60;0,722891566;83;131;45,9;386,5;6,441666667;47;37;10;58;13,29909153;3,88;42,668;10,99640796;NA;NA;NA;NA;NA;NA;NA;1;4;1;463,9562;8994,1756;61,976;98,806;145,288;158,242;157,9296;1,598380665;3,238530612;62;47;68;73;54,5;70,5;65;60;1,6015;2,3443;2,2446;0,1407;0,2424;0,2747;0,6485;0,7626;0,7331;0,8736;0,8803;2,28;0,4862;157,959;0,43286549;0,313866256;0,253268253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1289;ANN1289;69;0,676470588;102;NA;NA;NA;NA;47;45;15,5;68;22,0260559;4,474;39,074;8,733776035;NA;NA;NA;NA;NA;NA;NA;0;3;1;466,6344;9299,4008;80,772;103,124;143,764;152,146;157,9701;1,531846127;3,164644898;52;31;121;46;41,5;83,5;86,5;38,5;1,4754;1,7799;1,9681;0,1171;0,1869;0,3336;0,462;0,6941;0,7358;0,8527;0,8748;1,7054;0,3815;146,755;0,431031311;0,315410037;0,253558652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1290;ANN1290;71;0,702970297;101;NA;NA;NA;NA;59;52;15,5;69;17,1589635;4,288;40,318;9,401686713;NA;NA;NA;NA;NA;NA;NA;4;4;1;717,7027;14197,3264;60,452;113,792;238,252;248,158;248,4532;2,183397778;2,980016327;89;37;69;48;63;58,5;79;42,5;2,1808;3,9412;3,2476;0,1425;0,3261;0,2329;0,5232;0,7799;0,7684;0,8824;0,8876;3,9474;0,4914;146,414;0,45014821;0,31235401;0,23749778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1291;ANN1291;27;0,771428571;35;64;42,2;188,9;6,996296296;47;36;18,5;23;22,85776003;5,735;44,013;7,674170236;5,449243006;6,449594684;1,411213703;17,3300966;4,576601486;3,181750249;34;1;3;0;540,6598;12078,0404;85,344;112,776;165,354;184,658;211,8477;1,878482124;3,511591837;39;43;70;52;41;61;54,5;47,5;1,6374;1,9375;2,2976;0,1217;0,1927;0,3173;0,5114;0,7744;0,7163;0,8981;0,8889;1,9403;0,4153;168,427;0,442969358;0,310116549;0,246914093;9,929737903;3,497366734;1,28774057;2,72312912;1,74534209;0,548688754;15,3450625;12,65185;2,8389625;2,993775;5,644875;5,6978;5,7713625;1,927787659;1,9053375;1,990975;2,019425;0,06255;0,208975;0,4459;0,3141375;0,350775;0,7429875;0,8664;0,8475125;1,850575;0,4012
ANN1292;ANN1292;27;0,794117647;34;64;54,5;110,6;4,096296296;54;41;19;24;19,04447344;5,738;42,954;7,486140494;4,796933291;6,493168902;1,419505851;17,14384837;4,522900109;3,56992559;33;3;3;1;621,4827;13085,4577;95,25;116,84;183,134;202,692;212,5261;1,818949846;4,16044898;70;39;71;47;54,5;59;70,5;43;1,7348;1,9227;2,2157;0,0995;0,1873;0,2903;0,2453;0,6411;0,4141;0,541;0,7765;0,9763;0,5681;173,869;0,432636065;0,3141158;0,253248135;9,759838686;4,490493876;1,142258243;3,97033882;1,759948166;0,493201418;13,044875;9,17;2,382575;2,5281;4,8022;4,8379;4,99605;1,976207429;1,918025;2,0195875;2,0946;0,06295;0,211825;0,4593375;0,311;0,3393375;0,756575;0,8695125;0,8599625;1,929425;0,4053375
ANN1293;ANN1293;20;0,740740741;27;54;41,9;165,3;8,265;50;40;22;18;22,44018152;5,941;43,524;7,325481967;4,637564746;5,913644332;1,849702606;16,00880748;3,206354744;3,453348907;27;4;3;1;593,0491;12485,717;88,392;116,078;151,638;183,642;211,0661;1,818312686;5,420816327;78;58;124;80;68;102;101;69;1,5821;1,7155;2,0986;0,1172;0,1945;0,3261;0,4771;0,6932;0,4903;0,6495;0,8634;1,1203;0,546;189,867;0,437321915;0,318601969;0,244076116;9,461350461;4,109568565;1,069528191;3,850155527;1,694129951;0,490665224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1294;ANN1294;32;0,820512821;39;64;41,5;187,5;5,859375;45;38;20,5;27;25,30019509;6,213;44,181;7,111074032;5,030895379;5,084275515;1,713752461;14,85332777;2,940765091;2,955189645;29,66666667;3;3;1;543,8491;10724,7527;77,216;112,014;151,384;169,164;180,3966;1,610482618;4,263428571;72;36;74;51;54;62,5;73;43,5;1,5102;1,9605;2,2422;0,1318;0,2087;0,3179;0,5345;0,7288;0,6857;0,8492;0,862;1,7538;0,4398;171,655;0,453287117;0,31210859;0,234604293;9,838674999;3,719416617;1,160918669;3,209571917;1,511639493;0,511480527;14,0695625;11,2091625;2,7887;2,9024875;5,0615;5,1170375;5,214625;1,796605498;1,768025;1,8196125;1,8537375;0,054325;0,182675;0,4668625;0,2711875;0,364;0,7514375;0,8658875;0,8594125;1,714675;0,39765
ANN1295;ANN1295;34;0,894736842;38;68;69;248,4;7,305882353;60;59;17,5;31;30,32102418;6,204;39,39;6,348726494;5,152209109;5,09522595;1,431704129;15,41969504;3,571633126;2,993065042;32,66666667;3;3;1;464,613;9153,9172;78,74;103,378;134,874;149,606;159,3676;1,541600727;3,93955102;57;37;62;48,5;47;55,25;59,5;42,75;1,4472;1,7129;1,8952;0,1073;0,1682;0,3325;0,4104;0,7277;0,7075;0,8814;0,8721;1,5182;0,3691;NA;NA;NA;NA;8,644429018;3,007633198;1,047007194;2,887025735;1,680160219;0,561230161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1296;ANN1296;20;0,606060606;33;72;42,9;204,5;10,225;45;40;20;18;20,9502442;5,67;43,729;7,712426959;4,926544134;5,648529042;1,852087886;15,70594349;2,994345956;3,189458278;28,66666667;3;4;1;490,1001;10569,3982;83,566;100,584;136,144;160,02;164,6301;1,636742424;2,213804082;50;61;86;48;55,5;67;68;54,5;1,5909;1,6292;1,894;0,0965;0,1757;0,3973;0,4931;0,7465;0,6804;0,8825;0,888;1,6212;0,4583;164,831;0,44920555;0,305791993;0,245002457;9,592512167;3,314866232;1,070106118;3,108087904;1,638979555;0,514030112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1297;ANN1297;46;0,978723404;47;98;48,1;297;6,456521739;55;37;21;44;20,16165157;3,726;40,85;10,96377827;4,975685;5,393971856;1,330078743;15,58197647;4,07087464;3,127196351;32;3;3;1;443,3536;8905,4015;74,422;95,504;138,684;163,322;167,7846;1,756833222;3,003306122;76;47;47;54;61,5;50,5;61,5;50,5;1,7101;1,8635;2,2392;0,1079;0,2074;0,2981;0,3869;0,689;0,6791;0,9008;0,899;1,8793;0,4245;185,284;0,440642473;0,312401503;0,246956024;9,008816178;3,476875935;1,110295414;3,143273945;1,72694303;0,552143483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1298;ANN1298;21;0,807692308;26;59;39,9;171;8,142857143;53;46;18,5;21;18,87582659;6,026;43,168;7,163199218;4,972348762;5,729896105;1,357546222;16,44452272;4,243761053;3,307729391;33,33333333;4;3;1;644,6609;14238,036;101,092;136,906;150,114;178,308;198,0618;1,446699195;4,211020408;72;33;67;44;52,5;55,5;69,5;38,5;1,3024;1,4849;1,8655;0,1208;0,15;0,3417;0,4117;0,6995;0,5478;0,6575;0,7983;1,0787;0,5135;162,633;0,469689423;0,311830932;0,218479644;10,2078338;3,985694085;1,244431336;3,213265456;1,614844874;0,488105576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1299;ANN1299;30;0,681818182;44;72;45,3;245,7;8,19;48;43;10;27;19,5021082;5,328;45,372;8,516071259;4,781419113;5,594448193;1,463049216;15,66374341;3,876142064;3,266875968;32,66666667;1;4;1;647,641;12598,3619;81,026;113,284;170,942;183,896;222,5903;1,964887363;3,307787755;79;59;78;94;69;86;78,5;76,5;1,6233;2,1097;2,4266;0,1277;0,2195;0,3628;0,5282;0,8011;0,7109;0,9162;0,8524;1,8357;0,4212;171,139;0,461811744;0,307960196;0,23022806;9,484765567;3,774747113;1,137799175;3,324878236;1,64795166;0,503993047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1300;ANN1300;28;0,8;35;68;41;210,8;7,528571429;53;42;9;29;20,5550806;6,037;43,601;7,222212701;4,330658217;4,982780194;1,464015777;14,07869142;3,43122671;3,256500121;31,5;3;4;1;570,3043;14433,7776;94,234;130,302;182,626;190,5;205,4803;1,576954306;3,025322449;71;42;117;56;56,5;86,5;94;49;1,462;1,938;1,7964;0,1223;0,1749;0,3311;0,54;0,7667;0,7664;0,8831;0,8872;1,9392;0,4035;160,157;0,456870446;0,306948806;0,236180748;7,881631432;2,882943104;0,969960226;2,974970957;1,785855428;0,549570684;13,2049125;10,0347;2,5691;2,708025;4,8432125;4,8776;5,0431;1,862279706;1,8144375;1,9003125;1,960475;0,0599625;0,192275;0,473475;0,3243125;0,3386375;0,786575;0,886475;0,880825;1,89125;0,3885125
ANN1301;ANN1301;29;0,659090909;44;67;44,4;215,2;7,420689655;45;45;22;27;20,70570794;4,918;44,768;9,102729972;4,483678434;5,876872735;1,588346537;16,11975888;3,703416487;3,598940101;26,33333333;3;2;1;630,1991;13228,8768;97,79;124,206;185,674;192,024;213,3267;1,717523308;3,081257143;41;39;63;71;40;67;52;55;1,546;1,8987;1,7786;0,106;0,1803;0,323;0,3152;0,6296;0,7735;0,893;0,9139;1,9085;0,3155;165,112;0,471940259;0,313163186;0,214896555;7,819480215;3,026845498;0,998445002;3,036892624;2,063078334;0,573522352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1302;ANN1302;36;0,692307692;52;76;50,4;292,3;8,119444444;53;43;12;36;24,84540402;2,835;38,708;13,65193773;4,433216261;6,345325782;1,870954531;16,88517068;3,401393602;3,811027766;24;3;3;1;429,0935;9150,5623;86,106;103,124;128,27;137,668;145,908;1,414879175;2,872555102;86;82;117;36;84;76,5;101,5;59;1,335;1,4897;1,6895;0,104;0,1295;0,3715;0,5106;0,6863;0,7431;0,9013;0,8894;1,4889;0,399;162,248;0,494989152;0,324836053;0,180174794;8,219173272;2,656986855;0,909152134;2,925044973;2,046179108;0,536340992;13,7501125;9,8188875;2,358775;2,5373625;5,089275;5,121;5,2758;2,079245673;2,0283625;2,1704125;2,21575;0,0655125;0,2285875;0,4688;0,3141;0,322675;0,6786375;0,871725;0,755575;1,8044;0,4693375
ANN1303;ANN1303;45;0,714285714;63;103;78,8;300;6,666666667;54;45;20,5;43;14,41497745;3,017;42,986;14,24818976;3,928536748;5,730183385;1,9462896;15,49696319;2,983010266;3,963536145;22,75;2;2;1;628,3574;15344,7435;103,124;138,938;163,576;183,134;201,5145;1,450391542;3,350693878;68;49;58;51;58,5;54,5;63;50;1,3181;1,5862;1,8694;0,1358;0,1653;0,348;0,3971;0,6319;0,5556;0,8351;0,8114;1;0,4717;166,245;0,459701044;0,308352131;0,231946825;6,777915486;2,547440148;1,036990117;2,46192135;2,223381532;0,560062408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1304;ANN1304;43;0,693548387;62;99;49,9;297;6,906976744;48;48;21;41;26,88433756;4,057;38,062;9,381919516;NA;NA;NA;NA;NA;NA;NA;3;2;1;829,1221;20563,8298;119,634;159,004;211,836;225,806;254,9105;1,60317036;4,122857143;92;42;63;58;67;60,5;77,5;50;1,4201;1,7707;1,4694;0,126;0,1773;0,3513;0,4844;0,7492;0,75;0,9098;0,8325;1,7713;0,383;166,576;0,455203631;0,309396312;0,235400058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1305;ANN1305;31;0,673913043;46;90;42,7;260;8,387096774;53;38;18;28;18,85982086;5,089;42,178;8,288563608;3,729593599;4,799430821;1,584404025;13,01914919;3,052097948;3,488283262;23,5;3;2;1;750,1884;18318,544;112,014;149,098;176,022;202,438;219,4111;1,471589827;3,304897959;64;31;86;33;47,5;59,5;75;32;1,3578;1,5714;1,8163;0,1253;0,1644;0,3677;0,5219;0,7138;0,6884;0,8278;0,9272;1,3909;0,4028;153,769;0,439503411;0,307610767;0,252885822;6,57973596;2,521443123;1,01238971;2,497010365;1,976966573;0,567015518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1306;ANN1306;27;0,692307692;39;65;49,3;227,6;8,42962963;52;45;10;26;19,85246633;5,651;43,329;7,66797118;4,42568115;5,324905581;1,423045299;15,09137111;3,754317822;3,411494007;26,33333333;3;3;1;526,0934;11558,1059;89,154;108,204;170,688;179,07;189,0033;1,746731174;3,635020408;58;29;60;51;43,5;55,5;59;40;1,6549;1,9145;1,5839;0,0947;0,1884;0,326;0,3626;0,717;0,6108;0,6958;0,8811;1,4726;0,4495;156,658;0,437768898;0,303623179;0,258607923;7,90922443;2,93195869;0,941997358;3,122962664;1,913221767;0,560608365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1307;ANN1307;43;0,5375;80;131;42,7;385;8,953488372;45;43;16;42;15,25292376;3,605;39,314;10,90447956;3,962784911;4,934304856;1,644448745;13,75382587;3,00827853;3,470747512;23;4;3;0;493,9388;9243,2718;83,058;100,076;132,334;143,256;159,902;1,597805668;3,81722449;37;39;45;33;38;39;41;36;1,4315;1,5933;1,5219;0,1027;0,1541;0,4087;0,4653;0,8227;0,7744;0,8844;0,9336;1,5797;0,3403;158,516;0,452446441;0,312454263;0,235099296;6,782084356;2,553953624;1,110809536;2,301753828;2,027964435;0,58430192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1308;ANN1308;29;0,644444444;45;68;42,9;230,4;7,944827586;52;41;21;26;22,05696174;5,335;42,767;8,015573194;3,339615545;5,467466835;1,495879759;13,81525119;3,658534741;4,135100323;19,33333333;3;2;1;470,2639;8185,3385;68,834;96,012;135,128;138,684;156,9342;1,634526934;4,013632653;78;28;36;26;53;31;57;27;1,4444;1,9631;1,9886;0,1118;0,1765;0,3789;0,5065;0,707;0,778;0,8889;0,887;1,963;0,4331;117,467;0,591944972;0,311713077;0,096341951;6,120350982;2,442685794;0,834395627;2,924884188;2,259695439;0,546359269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1309;ANN1309;22;0,666666667;33;56;41,4;128,7;5,85;55;46;21;22;24,66872666;6,341;43,434;6,84970333;4,198295118;5,45801101;1,59174526;14,89001608;3,436381797;3,551013321;24,33333333;2;1;0;387,4718;7319,2112;75,946;94,234;123,952;124,206;129,9341;1,378845215;4,464734694;12;13;10;13;12,5;11,5;11;13;1,3181;1,6321;1,7886;0,1074;0,1334;0,365;0,4632;0,7239;0,7992;0,8904;0,8884;1,6387;0,3574;172,268;0,444586342;0,312466622;0,242947036;6,508123347;2,256498391;0,8838989;2,56405677;2,292665488;0,645393542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1310;ANN1310;37;0,698113208;53;95;40,3;255;6,891891892;56;43;0;37;20,70912697;4,182;41,403;9,900124063;3,605013522;4,921611793;NA;13,43099028;4,354699617;3,731731087;22,33333333;3;2;0;725,5809;14173,3265;98,298;135,382;156,972;186,436;206,8141;1,527633659;3,836326531;33;19;8;27;26;17,5;20,5;23;1,3771;1,5969;2,1478;0,1312;0,1702;0,3158;0,3245;0,6809;0,4748;0,6374;0,8878;0,9255;0,5322;157,285;0,429265346;0,312547287;0,258187367;6,736730317;2,569004484;0,761211487;3,379281685;1,992956977;0,534715084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1311;ANN1311;30;0,882352941;34;68;43,9;225,6;7,52;48;50;20;27;14,94976569;4,73;41,478;8,768544361;5,421834671;4,666987106;1,798050796;14,60890228;2,597934679;2,706641497;28,33333333;1;2;1;489,4073;9168,6913;69,85;101,854;141,986;151,384;167,7437;1,646903411;2,937453061;58;49;42;40;53,5;41;50;44,5;1,4863;2,0327;1,6047;0,1255;0,2003;0,3511;0,5698;0,7365;0,7395;0,8286;0,8961;1,9469;0,4504;166,894;0,449219265;0,308932616;0,241848119;10,3137877;4,081701935;1,243396799;3,294354093;1,418727414;0,525111919;13,7759;11,0087;2,6988;2,7834;5,1541;5,1964;5,3066;1,906517209;1,8669;1,9098;1,8854;0,0543;0,1938;0,4645;0,2258;0,4163;0,7796;0,8741;0,8843;1,8911;0,3834
ANN1312;ANN1312;24;0,631578947;38;61;35,4;140,7;5,8625;40;41;25,4;19;26,64158403;5,464;42,634;7,80288426;4,191293445;4,611839201;1,577685845;13,20853194;2,968909677;3,15603166;25,5;1;2;1;571,1989;12681,394;98,552;125,984;145,542;166,37;193,7522;1,537911163;3,463591837;48;32;75;55;40;65;61,5;43,5;1,3206;1,4768;1,6755;0,1169;0,1448;0,3686;0,5153;0,7425;0,6453;0,8162;0,8737;1,3106;0,4571;173,562;0,453924246;0,310171581;0,235904173;7,585061872;2,967741685;1,151551148;2,585418904;1,748098748;0,555796749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1313;ANN1313;29;0,90625;32;58;33,4;198,9;6,85862069;39;39;24;25;24,85012634;5,238;39,313;7,505073158;4,804833899;6,13997918;1,726043299;16,83862496;3,575574653;3,507026831;26;1;2;1;554,4847;11605,009;89,662;117,094;131,826;166,116;168,9244;1,442639247;2,513485714;44;31;93;54;37,5;73,5;68,5;42,5;1,4187;1,4703;1,8372;0,1166;0,1632;0,3389;0,4271;0,7323;0,4564;0,6395;0,849;0,9141;0,5758;186,393;0,478902105;0,32182539;0,199272505;8,954355831;3,610084426;1,310805495;2,765056246;1,885445471;0,537376589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1314;ANN1314;23;0,71875;32;56;33,5;152,8;6,643478261;40;39;23;18;21,33314137;6,01;43,112;7,172851477;3,755592699;5,353093488;1,256574879;14,40329457;4,340097596;3,837848611;24;0;3;1;555,7379;12298,556;95,25;125,73;158,496;167,894;170,894;1,359214189;2,307518449;65;37,33333333;79;53,33333333;51,16666667;66,16666667;72;45,33333333;1,3354;1,664;1,73;0,1224;0,1507;0,3212;0,4912;0,735;0,7242;0,8707;0,8597;1,4485;0,3501;174,466;0,445955086;0,308833813;0,245211101;8,786760033;3,369923814;1,27675854;2,647762446;1,640798287;0,427192175;12,7089;9,1361125;2,454;2,541325;4,740025;4,78235;4,87045;1,916500251;1,886175;1,9355375;1,973775;0,053625;0,1996125;0,4622375;0,230325;0,3829125;0,7384125;0,8665;0,8434625;1,7933375;0,4034625
ANN1315;ANN1315;26;0,742857143;35;61;33,7;172,3;6,626923077;39;33;22;23;30,58512611;6,695;42,77;6,387854119;4,59865762;5,448929971;1,617481475;15,11301274;3,370632344;3,287271512;21;0;3;1;512,6327;8949,2079;76,454;101,092;125,984;150,114;169,4519;1,676214735;3,034285714;60,5;48,5;84;49,5;54,5;66,75;72,25;49;1,4849;1,6478;2,0543;0,1119;0,1809;0,3472;0,4515;0,6949;0,6678;0,8383;0,8914;1,6555;0,4691;152,531;0,464895661;0,306521297;0,228583042;8,844662664;3,439699425;1,18030639;2,915185276;1,714906734;0,521179271;14,3791;11,150575;2,5307375;2,6471625;5,5364125;5,5642;5,6504125;2,134516676;2,105925;2,1901125;2,2029;0,058975;0,2319;0,470025;0,2501375;0,360675;0,74535;0,8821625;0,832725;2,0440875;0,409025
